en,id
"The sacabat telu, who knew Élia from Moses, had a conversation with Jésus.","Sacabat telu, yang mengenal Elia dari Musa, bercakap-cakap dengan Yesus."
"Because we understand that angger-anggering Torèt iku sipaté spiritual, but I iki asipat kadagingan, kaedol marang pangwasaning sin.","Because we understand that angger-anggering Torèt iku sipaté spiritual, but I iki asipat kadagingan, kaedol marang pangwasaning sin."
"Yésus marveled at his friends, and said, ""Tumraping mankind iku pancèn mokal, nanging tumraping Allah ora, because tumraping Allah anything can happen.""","Yésus heran dengan teman-temannya, dan berkata, ""Tumraping manusia iku pancèn mokal, nanging tumraping Allah ora, karena tumraping Allah apapun bisa terjadi."""
"To protect all the people who live in the sky and in the sky of the star, as well as to make our elbows turn toward the road of karahayon.""","Untuk melindungi semua orang yang tinggal di langit dan di langit bintang, serta membuat siku kita berbelok ke arah jalan karahayon."""
"By means of my intellect I am aware of God, but by means of my flesh I am aware of sin.","Melalui akal budi saya sadar akan Tuhan, tetapi melalui daging saya sadar akan dosa."
"Rahayu people who are concerned, awit iku will padha kalipur.","Rahayu orang yang prihatin, awit iku bakal padha kalipur."
"At that time, there was a strong breeze from the left side, so the people thought that they would be caught. So they all dropped anchor and set sail very close to Kréta's island.","Pada saat itu, ada angin kencang dari arah kiri, sehingga orang-orang mengira mereka akan tertangkap. Jadi mereka semua membuang sauh dan berlayar sangat dekat dengan pulau Kréta."
"Yésus then said, ""Tentrem-rahayu anaa ing kowé kabèh! Kayadéné Rama anggoné ngutus Aku, mangkono uga saiki Aku ngutus kowé.""","Yésus then said, ""Tentrem-rahayu anaa ing kowé kabèh! Kayadéné Rama anggoné ngutus Aku, mangkono uga saiki Aku ngutus kowé."""
"Even if Panjenenganipun babar pisan mboten mbéda-mbédakaken tiyang-tiyang wau kaliyan kita, as soon as nucèkaken manahipun means pitados.","Even if Panjenenganipun babar pisan mboten mbéda-mbédakaken tiyang-tiyang wau kaliyan kita, as soon as nucèkaken manahipun means pitados."
"These people are eager to become Torèt's audience, but they don't understand their own words and the standard practices that are taught absolutely.","Orang-orang ini sangat ingin menjadi penonton Torèt, tetapi mereka tidak memahami kata-kata mereka sendiri dan praktik-praktik standar yang diajarkan secara mutlak."
All those who remain in Panjenengané's presence are not sinful; all those who remain sinful are ignorant and unaware of Panjenengané's will.,Semua orang yang tetap berada di hadapan Panjenengané tidak berdosa; semua orang yang tetap berdosa adalah orang yang tidak tahu dan tidak menyadari kehendak Panjenengané.
"They are all singing a new song in the midst of the dhampar and in the midst of the four creatures, and there is no one who can sing the song, only those who are one hundred and forty-four years old who are already on the earth.","Mereka semua menyanyikan sebuah lagu baru di tengah-tengah dhampar dan di tengah-tengah empat makhluk, dan tidak ada seorang pun yang dapat menyanyikan lagu tersebut, hanya mereka yang berusia seratus empat puluh empat tahun yang telah berada di bumi."
Wiwit rumiyin ngantos samangké dèrèng naté kepireng bilih wiyang yang saged ngelèkaken mripatipun tiyang ingkuta lair mila.,Wiwit rumiyin ngantos samangké dèrèng naté kepireng bilih wiyang yang saged ngelèkaken mripatipun tiyang ingkuta lair mila.
"Ing kono wong-wong banjong njupuki watu, arep mbenturi Panjenengané; but Panjenengané ngilang, silar Padaleman Suci.","Ing kono wong-wong banjong njupuki watu, arep mbenturi Panjenengané; but Panjenengané ngilang, silar Padaleman Suci."
"His body will be scattered in the lung of the great city, which is the place of Sodom and Egypt, and the place of Gustiné Kasalib.","Tubuhnya akan disebarkan di paru-paru kota besar, yang merupakan tempat Sodom dan Mesir, dan tempat Gustiné Kasalib."
Sawisé ngandika mangkono Paulus banjur jèngkèng lan ndedonga bebarengan karong-wong mau kabèh.,Sawisé ngandika mangkono Paulus banjur jèngkèng lan ndedonga bebarengan karong-wong mau kabèh.
"Yésus, as if on cue, grabbed Pétrus and said, ""Hé, you short-sighted person, what are you doing?""","Yésus, seolah-olah memberi isyarat, meraih Pétrus dan berkata, ""Hé, orang yang rabun, apa yang kamu lakukan?"""
"The priyagung then said to Philip, ""I ask you, who is the prophet that you are talking about? What is your source, or someone else's?""","Priyagung itu kemudian berkata kepada Filipus, ""Aku bertanya kepadamu, siapakah nabi yang kamu bicarakan itu? Apakah sumbernya dari engkau, atau dari orang lain?"""
"If you're a little person, because you're my friend, I'll tell you one thing: you'll definitely have to deal with it.""","Jika Anda adalah orang kecil, karena Anda adalah teman saya, saya akan memberi tahu Anda satu hal: Anda pasti harus menghadapinya."""
"This is because people do not understand the true nature of God's work, and they do not understand what is true of God.","Ini karena manusia tidak memahami natur sejati pekerjaan Tuhan, dan mereka tidak memahami apa yang benar tentang Tuhan."
"""Satemené saya pitutur marang kowé: Anyone who enters a house or doesn't get out of the house, but goes into the house, is a thief and a robber;","""Satemené aku pitutur marang kowé: Siapa pun yang masuk ke dalam rumah atau tidak keluar dari rumah, tetapi masuk ke dalam rumah, adalah pencuri dan perampok;"
"Panjenengané then misah dohé about sapambalang watu, nuli jèngkèng ndedonga, aturé,","Panjenengané then misah dohé about sapambalang watu, nuli jèngkèng ndedonga, aturé,"
"And because of that, the Jews were eager to persecute Jésus, because he had done so on the Sabbath day.","Dan karena itu, orang-orang Yahudi ingin sekali menganiaya Yesus, karena Ia melakukannya pada hari Sabat."
"Yes, that's what drove me to want to preach the gospel to those of you who were living in Rome.","Ya, itulah yang mendorong saya untuk ingin memberitakan Injil kepada Anda yang tinggal di Roma."
"Pétrus then pointed to Panjenengané, ""Pasemon punika mugi Panjenengan terangaken.""","Pétrus then pointed to Panjenengané, ""Pasemon punika mugi Panjenengan terangaken."""
"Bangsa iki anggoné ngluhuraké Ingsun kanthi lambéné, déné atiné adoh karo Ingsun.","Bangsa iki anggoné ngluhuraké Ingsun kanthi lambéné, déné atiné adoh karo Ingsun."
"In that case, I was the first to ask Gusti for forgiveness, so that the devil would get rid of me.","Dalam hal ini, saya adalah orang pertama yang meminta maaf kepada Gusti, agar setan itu pergi dari diri saya."
Glagah kang pepes ora akan dikethok lan uceng-uceng kang urubé melik-melik ora dipatèni nganti Panjenengané wus ndadèkaké menangé kabeneran.,Glagah kang pepes ora akan dikethok lan uceng-uceng kang urubé melik-melik ora dipatèni nganti Panjenengané wus ndadèkaké menangé kabeneran.
Ingsun pirsa sakèhing panggawénira: sira iku or adhem lan or panas. Saiba beciké saupama sira adhem ut panas.,Ingsun pirsa sakèhing panggawénira: sira iku or adhem lan or panas. Saiba beciké saupama sira adhem ut panas.
"After leaving, Yésus then bowed to the earth and prayed that if possible, the time would come from Panjenengané,","Setelah pergi, Yésus kemudian bersujud ke bumi dan berdoa agar jika memungkinkan, waktunya akan datang dari Panjenengané,"
"But the one who repents to Gusti, the lid is then removed.","Tetapi orang yang bertobat kepada Gusti, tutupnya akan dibuka."
"pangandikané: ""Have you always been told to just go back for the sake of Jeneng kuwi? But in fact, Yérusalèm has already learned your lesson, and you are glad that you did not have to give me Wong's blessing.""","pangandikané: ""Apa kamu selalu disuruh kembali saja demi Jeneng kuwi? Tapi nyatanya, Yérusalèm sudah mendapat pelajaran, dan kamu senang karena tidak perlu memberi restu kepada Wong."""
"Ésuké, at the end of the day, the priests and Pharisees gathered in Pilate's court.","Ésuké, pada akhirnya, para imam dan orang-orang Farisi berkumpul di pengadilan Pilatus."
Your kasugihan wis dilapidated and your sandhangan wis dipangan renget.,Your kasugihan wis dilapidated and your sandhangan wis dipangan renget.
"It is well known that this person is a pès, a person who causes chaos among the Jewish people, and a person who is one of the leaders of the Christian sect.","Diketahui bahwa orang ini adalah seorang pès, orang yang menyebabkan kekacauan di antara orang-orang Yahudi, dan orang yang merupakan salah satu pemimpin sekte Kristen."
"kayadéné Sang Rama anggoné tepang marang Aku sarta Aku wanuh marang Sang Rama, sarta Aku ngetohaké nyaaku kanggo wedhus-wedhusku.","kayadéné Sang Rama anggoné tepang marang Aku sarta Aku wanuh marang Sang Rama, sarta Aku ngetohaké nyaaku kanggo wedhus-wedhusku."
"Maling iku tekané mung arep nyolong lan matèni sarta nyirnakaké; I iki teka supaya wedhus-wedhus padha duwé uripé, lan uripé iku kanthi kalubéran.","Maling iku tekané mung arep nyolong lan matèni sarta nyirnakaké; I iki teka supaya wedhus-wedhus padha duwé uripé, lan uripé iku kanthi kalubéran."
I'm so happy that I'm able to complete my salawas-lawasé! Amen.,Saya sangat senang bisa menyelesaikan salawas-lawasé saya! Amin.
"If I can nurture a sense of honor in the hearts of the Sadulurku tunggal bangsa miturut daging, and be able to nylametaké mawatara wong panunggalané wong-wong iku.","Jika saya dapat memupuk rasa kehormatan di hati para Sadulurku tunggal bangsa miturut daging, dan mampu nylametaké mawatara wong panunggalané wong-wong iku."
"Wong wadon iki tedhak-turuné Abraham mangka wus wolulas tahun lamaé kabanda déning Satan, apa or prelu diuculi bandané ing dina Sabbath?""","Wong wadon iki tedhak-turuné Abraham mangka wus wolulas tahun lamaé kabanda déning Satan, apa or prelu diuculi bandané ing dina Sabbath?"""
Pawarta bab Panjenengané iku banjur spread press ing ngendi-endi ing wilayah kono.,Pawarta bab Panjenengané iku banjur spread press ing ngendi-endi ing wilayah kono.
"When the officer heard about Yésus, he went to the court of the Jews and asked Panjenengané to come and see the chimney.","Ketika perwira itu mendengar tentang Yésus, ia pergi ke istana orang Yahudi dan meminta Panjenengané untuk datang dan melihat cerobong asap."
"The God of Abraham, Isaac and Jacob, the God of our ancestors, has already begun to bless his son, namely Jesus, whom you rejected in Pilate's court, so Pilate decided that you should be released.","Allah Abraham, Ishak dan Yakub, Allah nenek moyang kita, sudah mulai memberkati anak-Nya, yaitu Yesus, yang kamu tolak di pengadilan Pilatus, sehingga Pilatus memutuskan bahwa kamu harus dibebaskan."
"And when the blessing came, Panjenengané then nilar the students and partners to the swarga.","Dan ketika restu datang, Panjenengané kemudian mengantar para siswa dan rekan-rekannya ke swarga."
"All the wadya-bala ing swarga shared the action, and all rode white jarans and wore fine white mori alus kang memplaké.","Semua wadya-bala ing swarga turut serta dalam aksi tersebut, dan semuanya mengendarai jaran putih dan mengenakan kain mori alus kang memplaké."
"lan kabuktèn anggoné wis nindaké panggawé becik, kayata: Nggulawenthah anak, dhemen awèh pamondhokan, ngwisuhi sikilé para Sadulur tunggal pracaya, nulungi wong yang uripé kesrakat, cekaké yang tansah mrelokaké nindakaké sarupaning panggawé becik.","lan kabuktèn anggoné wis nindaké panggawé becik, kayata: Nggulawenthah anak, dhemen awèh pamondhokan, ngwisuhi sikilé para Sadulur tunggal pracaya, nulungi wong yang uripé kesrakat, cekaké yang tansah mrelokaké nindakaké sarupaning panggawé becik."
"The stars in the sky are falling down to the earth, like the raw grass falling down when it is blown by a strong wind.","Bintang-bintang di langit berjatuhan ke bumi, seperti rumput mentah yang jatuh ketika ditiup angin kencang."
"Whoever eats my meat and drinks my juice has a lasting life, and I am the one who will take care of them on the day of the end of time.","Barangsiapa makan daging-Ku dan minum air-Ku, ia akan hidup kekal, dan Akulah yang akan memelihara mereka pada hari kiamat."
"Satemené saya pitutur marang kowé: I will not drink any more wine, until the next day when I will drink a new wine in the palace of God.""","Satemené aku pitutur marang kowé: Saya tidak akan minum anggur lagi, sampai keesokan harinya ketika saya akan minum anggur baru di istana Allah."""
"At the same time, there were people who came to the parlor of Jesus to tell him about the Galilaeans who had collected the sap from Pilate, the sap being mixed with the sacrificial sap that was being offered to the people.","Pada saat yang sama, ada orang yang datang ke ruang tamu Yesus untuk memberi tahu-Nya tentang orang-orang Galilea yang telah mengumpulkan getah dari Pilatus, getah yang dicampur dengan getah kurban yang dipersembahkan kepada orang-orang."
"drengki, endem-endeman, ropyan-ropyan and so on. Tumrap sakabèhé iku kowé dakélingaké - kaya kang wus daktaké biyèn - menapa who nindaké bababèhé kaya mangkono iku, ora akan tampa inheritance Kratoning Allah.","drengki, endem-endeman, ropyan-ropyan and so on. Tumrap sakabèhé iku kowé dakélingaké - kaya kang wus daktaké biyèn - menapa who nindaké bababèhé kaya mangkono iku, ora akan tampa inheritance Kratoning Allah."
"Tumuli people were filled with the Holy Spirit and then began to use other languages, such as those offered by the Spirit, so that you could understand.","Orang-orang Tumuli dipenuhi dengan Roh Kudus dan kemudian mulai menggunakan bahasa lain, seperti bahasa yang ditawarkan oleh Roh Kudus, sehingga Anda dapat mengerti."
"I then saw the malaékat jumeneng in the sky, and, speaking in a loud voice to the sakèhing manuk kang mabur in the clouds, said, ""Mrénéa, let's meet in the bujanané of Allah, the great bujana.","Kemudian saya melihat malaékat jumeneng di angkasa, dan dengan suara lantang berkata kepada sakèhing manuk kang mabur di awan-awan, ""Mrénéa, marilah kita bertemu di bujanané Allah, bujana agung."
"But then I look up to Allah, you are forewarned of the dangers of death, for you do not want me to be saved by the dangers of death.","Tetapi kemudian aku memohon kepada Allah, Engkau telah memperingatkan aku akan bahaya kematian, karena Engkau tidak ingin aku diselamatkan oleh bahaya kematian."
"When I was sharing the gospel of Christ with you, I didn't pass through the territory of my church, as if I hadn't reached your church.","Ketika saya membagikan Injil Kristus kepada Anda, saya tidak melewati wilayah gereja saya, seolah-olah saya belum mencapai gereja Anda."
"Whoever utters a word against Putraning Manungsa will be rewarded, but whoever sings to the Holy Spirit will not be rewarded.","Siapa pun yang mengucapkan sepatah kata pun yang menentang Putraning Manungsa akan diberi ganjaran, tetapi siapa pun yang bernyanyi untuk Roh Kudus tidak akan diberi ganjaran."
"We have already meditated on Your asma to the people whom You have given to us from the universe. Those who are in Paduka's good graces and whom Paduka has given to the King, and those who are willing to accept Your commands.","Kami telah merenungkan asma-Mu kepada orang-orang yang telah Engkau berikan kepada kami dari alam semesta. Mereka yang berada dalam rahmat baik Paduka dan yang telah Paduka berikan kepada Raja, dan mereka yang bersedia menerima perintah-perintah-Mu."
"Kang rawuhé saka ing ngaluhur iku ngungkuli sakabèhé, kang pinangkané saka ing bumi iku iya saka ing bumi, lan rembugugé iya tumrap prakara-prakara yang ana ing bumi. Kang rawuhé saka ing swarga iku ngungkuli sakabèhé.","Kang rawuhé saka ing ngaluhur iku ngungkuli sakabèhé, kang pinangkané saka ing bumi iku iya saka ing bumi, lan rembugugé iya tumrap prakara-prakara yang ana ing bumi. Kang rawuhé saka ing swarga iku ngungkuli sakabèhé."
"And sadhéngah apa koktindakaké kalawan tembung utawa kalawan panggawé, iku kabèh lakonana ing asmané Yésus, kanthi saos sokur marang Allah, Rama kita lumantar Panjenengané.","And sadhéngah apa koktindakaké kalawan tembung utawa kalawan panggawé, iku kabèh lakonana ing asmané Yésus, kanthi saos sokur marang Allah, Rama kita lumantar Panjenengané."
"Please remember, so that there will only be people who are lazy to use the trophy, but you will always be able to use it for good, for your pepadham and for others.","Harap diingat, agar tidak ada orang yang malas menggunakan piala tersebut, tetapi Anda akan selalu dapat menggunakannya untuk kebaikan, untuk pepadham Anda dan orang lain."
"So that you will be mindful of the guidance that was given to you by the holy prophets, as well as the message of Gusti lan Juru-wilujeng, because of your messengers to you.","Agar kalian selalu ingat akan tuntunan yang telah diberikan kepada kalian oleh para nabi suci, serta pesan dari Gusti lan Juru-wilujeng, melalui para utusan-Nya kepada kalian."
"Because of Paul, this was the canthiné in the lamp. Paul then told Timothy to go to the Jews who were in the area, because the people were so well off, and his father was a Greek.","Karena Paulus, ini adalah kanthiné di dalam pelita. Paulus kemudian menyuruh Timotius untuk pergi kepada orang-orang Yahudi yang ada di daerah itu, karena mereka sangat kaya, dan ayahnya adalah seorang Yunani."
"Then it was stacked, olèh rolas wakul kebak isi cuwilan roti lima mau, yaiku sisané kang wis padha dipangan déning wong-wong mau.","Then it was stacked, olèh rolas wakul kebak isi cuwilan roti lima mau, yaiku sisané kang wis padha dipangan déning wong-wong mau."
"The commandments of kadonyan iku share the origin of weakness, and the commandments of kaswargan iku share the origin of Panjenengané swarga.","Perintah kadonyan iku asal-usulnya adalah kelemahan, dan perintah kaswargan iku asal-usulnya adalah Panjenengané swarga."
"Pétrus munjuk marang Panjenengané, ""Gusti, why is it that I am not able to see Gusti at all? I want to save my life for Gusti.""","Pétrus munjuk marang Panjenengané, ""Gusti, mengapa saya tidak bisa melihat Gusti sama sekali? Saya ingin menyelamatkan hidup saya untuk Gusti."""
"Katresnan iku nutupi samubarang, ngandel ing samubarang, ngarep-arep samubarang, nyabari samubarang.","Katresnan iku nutupi samubarang, ngandel ing samubarang, ngarep-arep samubarang, nyabari samubarang."
"The Pharisees then said to him, ""John's disciples often pray together, so do the disciples of the Pharisees, but why do your disciples pray together?""","Orang-orang Farisi kemudian berkata kepada-Nya, ""Murid-murid Yohanes sering berdoa bersama, demikian juga murid-murid orang Farisi, tetapi mengapa murid-murid-Mu berdoa bersama?"""
"But on the day of the trial, the dependents of Tyre and Sidon will be more than your dependents!","Tetapi pada hari pengadilan, tanggungan Tirus dan Sidon akan lebih banyak daripada tanggunganmu!"
"The people were busy burying Stéfanus's body, and they were really crying.","Orang-orang sibuk menguburkan jenazah Stéfanus, dan mereka benar-benar menangis."
marga saka kayektèn kang remains dumunung ana ing kita lan akan nunggal karo kita nganti salawas-lawasé.,marga saka kayektèn kang remains dumunung ana ing kita lan akan nunggal karo kita nganti salawas-lawasé.
"Kalawan awakku dhéwé aku padha ora bisa nganggep samubarang iku pagawéanku dhéwé; or, anggonku bisa nindaké samubarang iku marga saka pakaryaning Allah.","Kalawan awakku dhéwé aku padha ora bisa nganggep samubarang iku pagawéanku dhéwé; or, anggonku bisa nindaké samubarang iku marga saka pakaryaning Allah."
"Is Allah's message about you? Or, is the emphasis of the message only on you?","Apakah pesan Allah tentang Anda? Atau, apakah penekanan pesan itu hanya pada Anda?"
"Kanthi patrap yang mangkono iku Panjenengané wis maringi kita prasetya-prasetya yang adi sarta pinunjul, sehingga sarana iku kowé padha kepareng ndhèrèk ing sajroné kodroné kaallahan lan uwal saka dayaning hawa-napsu kadonyan kang nyirnakakaké donya.","Kanthi patrap yang mangkono iku Panjenengané wis maringi kita prasetya-prasetya yang adi sarta pinunjul, sehingga sarana iku kowé padha kepareng ndhèrèk ing sajroné kodroné kaallahan lan uwal saka dayaning hawa-napsu kadonyan kang nyirnakakaké donya."
"The sakabaté then asked Panjenengengé, ""Where in this lonely board do we get so much bread that we have to feed so many people?""","Sang sakabaté kemudian bertanya kepada Panjenengengé, ""Dari mana kita bisa mendapatkan begitu banyak roti untuk memberi makan begitu banyak orang?"""
"You have become wealthy, you have become rich, and without me you have become kings. Saiba beciké yèn ta pancèn nyata mangkono, menawa kowé wus padha dadi raja, satemah aku iya padha mèlu dadi raja karo kowé!","You have become wealthy, you have become rich, and without me you have become kings. Saiba beciké yèn ta pancèn nyata mangkono, menawa kowé wus padha dadi raja, satemah aku iya padha mèlu dadi raja karo kowé!"
"Ing dina Sabbath, Panjenengané was returning to the place of worship, and the people who were listening were very surprised, and said, ""Where did that person go? And what kind of speech is being given to that person? And how can the authority that is crawling around like that be used as a tool?","Ing dina Sabat, Panjenengané kembali ke tempat ibadah, dan orang-orang yang mendengarkan sangat terkejut, dan berkata, ""Ke mana orang itu pergi? Dan pidato macam apa yang diberikan kepada orang itu? Dan bagaimana mungkin otoritas yang merangkak seperti itu bisa digunakan sebagai alat?"
"Sih-rahmaté Yésus Christ, our Lord, nunggila ing kowé kabèh.","Sih-rahmaté Yésus Kristus, Tuhan kami, nunggila ing kowé kabèh."
"I and you have deserved to be punished, we have not done anything wrong together with Panjenengané iki or Panjenengané.""","Saya dan kamu memang pantas dihukum, kita tidak melakukan kesalahan apapun bersama Panjenengané iki atau Panjenengané."""
I want the people of Kabèh to be able to share the blessings of rahayu and to share the knowledge of the right things.,Saya ingin masyarakat Kabèh dapat berbagi berkah rahayu dan berbagi pengetahuan tentang hal-hal yang benar.
"so that the time that is still there, just kokanggo nuruti pepénginaning manungsa, nanging nuruta marang karsaning Allah.","so that the time that is still there, just kokanggo nuruti pepénginaning manungsa, nanging nuruta marang karsaning Allah."
"pangandikané, ""Satemené sira akan sunberkahi nganti lubèr sira akan suntangkaraké dadi akèh banget.""","pangandikané, ""Satemené sira akan sunberkahi nganti lubèr sira akan suntangkaraké dadi akèh banget."""
"And if you hear a news report about a war or a battle, just be amazed. Awit iku kabèh mesthi kudu kelakon dhisik, éwadéné iku durung ateges, yèn will énggal tumeka ing wekasaning jaman.""","Dan jika Anda mendengar laporan berita tentang perang atau pertempuran, kagumlah. Awit iku kabèh mesthi kudu kelakon dhisik, éwadéné iku durung ateges, yèn bakal énggal tumeka ing wekasaning jaman."""
"Saul stood up and opened his eyes, but could not see anything. Tumuli was led through Damascus.","Saulus berdiri dan membuka matanya, tetapi tidak dapat melihat apa-apa. Tumuli dibawa ke Damsyik."
"But when I say: I am afraid of that group of people, because they all consider John to be a prophet.""","Tetapi ketika saya berkata: Saya takut kepada kelompok orang itu, karena mereka semua menganggap Yohanes adalah seorang nabi."""
"In the Iconium, the apostle said that he had found a place of worship for the Jews and the Greeks, and the Jews and the Greeks had become believers.","Di Ikonium, sang rasul berkata bahwa ia telah menemukan sebuah tempat ibadah bagi orang-orang Yahudi dan Yunani, dan orang-orang Yahudi dan Yunani telah menjadi percaya."
"Because if there is no kumèrèn and only thinks of your own self, there will be chaos and chaos and chaos.","Karena jika tidak ada kumèrèn dan hanya memikirkan diri sendiri, maka akan terjadi kekacauan, kekacauan dan kekacauan."
"It was the day of the Passover, about the hour of the rolas. Pilate then said to the Jews, ""Sawangen your king!""","Saat itu adalah hari Paskah, sekitar jam rolas. Pilatus kemudian berkata kepada orang-orang Yahudi, ""Serahkanlah raja kalian!"""
"There were fifty days in the past, and then the Devil came in. As soon as you were there, you didn't eat anything and the rest of the time you were exhausted.","Ada lima puluh hari di masa lalu, dan kemudian Iblis masuk. Segera setelah Anda berada di sana, Anda tidak makan apa pun dan sisanya Anda kelelahan."
"Panjenengané nulungi Israèl, abdiné, awit ènget marang rahmaté,","Panjenengané nulungi Israèl, abdiné, awit ènget marang rahmaté,"
"And there will be lindhu nggegirisi sarta ing kana-kéné will be pageblug pès lan paceklik, apadéné will kelakon uga ana prakara-prakara-prakara kang medèni tuwin ngalamat-alamang nggegirisi saka langit.","And there will be lindhu nggegirisi sarta ing kana-kéné will be pageblug pès lan paceklik, apadéné will kelakon uga ana prakara-prakara-prakara kang medèni tuwin ngalamat-alamang nggegirisi saka langit."
"Mulané was then invited and asked to attend: I wonder if it's true that you're acting like that? Mara, I wènèhana palapuran tumrap rereksanmu, amarga kowé wus ora kena nerusaké pagawéanmu.","Mulané kemudian diundang dan diminta untuk hadir: Saya ingin tahu apakah benar kamu bersikap seperti itu? Mara, aku wènèhana palapuran tumrap rereksanmu, amarga kowé wus ora kena nerusaké pagawéanmu."
"Yésus then snapped at the dhemité klawan sereng, satemah metu saka ing anak iku lan wiwit nalika iku bocahé dadi sanas.","Yésus then snapped at the dhemité klawan sereng, satemah metu saka ing anak iku lan wiwit nalika iku bocahé dadi sanas."
"Déné kula sadaika sami martosaken kabar-kabingahan dhateng panjenengan sada, inggih punika, bilih prajanjian ingkaringaken dengan para ancestors kami punika,","Déné kula sadaika sami martosaken kabar-kabingahan dhateng panjenengan sada, inggih punika, bilih prajanjian ingkaringaken dengan para ancestors kami punika,"
Where are the people who are wise? Where are the Torèt experts? Where are the arguers of this age? Allah has made the universe a chaotic place? 20:,Di manakah orang-orang yang bijaksana? Di manakah para ahli Torèt? Di manakah para pendebat di zaman ini? Allah telah menjadikan alam semesta sebagai tempat yang kacau? 20:
Wewelak kang kapindho wis liwat; lah kasusul wewelak kang katelu.,Wewelak kang kapindho wis liwat; lah kasusul wewelak kang katelu.
"Because there were many people who awèh fake paseksi against Yésus, but the paseksi iku and sijiné did not match.","Karena banyak orang yang awèh paseksi palsu terhadap Yesus, tapi paseksi iku dan sijiné tidak cocok."
"ing sajroning kasucèn lan apa kang benar ana ing ngarsané, sajegé urip kami.","ing sajroning kasucèn lan apa kang benar ana ing ngarsané, sajegé urip kami."
"Malaékat kang kanem nyuntak bokoré menyang bengawan Éfrat, satemah banyuné dadi asat, murih cumawis dalané para raja yang rawuh saka wilayah wétan.","Malaékat kang kanem nyuntak bokoré menyang bengawan Éfrat, satemah banyuné dadi asat, murih cumawis dalané para raja yang rawuh saka wilayah wétan."
"And what is it about your thoughts that make you feel insecure? The answer is kabèh, which is starch.","Dan apa yang ada dalam pikiran Anda yang membuat Anda merasa tidak aman? Jawabannya adalah kabèh, yaitu pati."
"But I'm telling you: In the future, the court that is held in Tyre and Sidon will be more powerful than you.","Tetapi Aku berkata kepadamu: Di masa depan, pengadilan yang diadakan di Tirus dan Sidon akan lebih berkuasa daripada kamu."
There is enough time to do what is pleasing to the nations who are not displeased with Allah. ,Ada cukup waktu untuk melakukan apa yang menyenangkan bangsa-bangsa yang tidak disukai Allah.
lan dalaning tentrem-rahayu ora dimangertèni;,lan dalaning tentrem-rahayu ora dimangertèni;
"until there was a king of the sanès who reigned in the land of Egypt, who did not know the story of Joseph.","sampai ada seorang raja sanès yang memerintah di tanah Mesir, yang tidak mengetahui kisah Yusuf."
"I'm very sorry for the punishment that I have to endure for those who cheat on the Son of God, and for those who think it's unclean for them to keep the covenant that they have made, and for those who are in love with Rohing sih-rahmat!","Saya sangat menyesal atas hukuman yang harus saya tanggung bagi mereka yang mengkhianati Anak Tuhan, dan bagi mereka yang berpikir bahwa menepati perjanjian yang telah mereka buat adalah najis, dan bagi mereka yang jatuh cinta pada sih-rahmat Rohingya!"
"But the people who were in their right mind didn't understand who it was, because Yésus was already in the middle of the people there.","Tetapi orang-orang yang waras tidak mengerti siapa itu, karena Yesus sudah berada di tengah-tengah orang banyak di sana."
"Hé people of Corinth! I have told you bluntly, my heart goes out to you!","Hai orang-orang Korintus! Aku telah mengatakan kepadamu dengan terus terang, hatiku tertuju kepadamu!"
"Sawisé mangkono Yésus mrangguli wung mau ana ing Padaleman Suci, hence dipangandikani, ""Kowé wus sane, aja gawé sin manèh, so that you aja nganti kataman kang luwihang.""","Sawisé mangkono Yésus mrangguli wung mau ana ing Padaleman Suci, hence dipangandikani, ""Kowé wus sane, aja gawé sin manèh, so that you aja nganti kataman kang luwihang."""
"The princess then went out and said to her mother, ""What are you praying for?"" Her mother replied, ""The story of John the Baptist.""","Sang putri kemudian keluar dan berkata kepada ibunya, ""Apa yang kamu doakan?"" Ibunya menjawab, ""Kisah Yohanes Pembaptis."""
"Yésus also said, ""When you go to a pésta in the morning or evening, you should only visit your partners, or your elders, or your relatives, or your wealthy relatives, because they will all stop visiting you, so you will be gone.","Yésus juga berkata, ""Ketika kamu pergi ke pésta di pagi atau sore hari, kamu hanya boleh mengunjungi pasanganmu, atau orang yang lebih tua, atau sanak saudaramu, atau kerabatmu yang kaya, karena mereka semua akan berhenti mengunjungimu, sehingga kamu akan pergi."
"When the ayahané time was over, Zacharias went home.","Setelah waktu ayahané selesai, Zacharias pun pulang."
"sarta satekané ing omahé, then invited the partners and the ladders and told them: Payo, please be happy together with me, because my lost baby has been found.","sarta satekané ing omahé, lalu mengundang para mitra dan para tangga dan berkata kepada mereka: Payo, bergembiralah bersama saya, karena anak saya yang hilang telah ditemukan."
"Zénas expert Torèt lan Apollos, please help us to make sure that we don't lack anything.","Pakar Zénas, Torèt lan Apollos, tolong bantu kami untuk memastikan bahwa kami tidak kekurangan sesuatu."
"Ing kono ana wong lumpuh lair mula, mulané saben dina digéndhong lan dipapanaké ing sacedhaké gapuraning Padaleman Suci yang aran Gapura Éndah, in order to beg people who padha lumebu menyang Padaleman Suci.","Ing kono ana wong lumpuh lair mula, mulané saben dina digéndhong lan dipapanaké ing sacedhaké gapuraning Padaleman Suci yang aran Gapura Éndah, in order to beg people who padha lumebu menyang Padaleman Suci."
